"Velocity_field,_x_component","Velocity_field,_y_component","Pressure","Points:0","Points:1","Points:2"
0.35696,0.2812,0.20101,8.7569,1.5559,0
-0.012892,-0.040384,0.1873,7.9954,1.5788,0
-0.015122,-0.015409,0.18931,8.1592,1.6132,0
-0.00037088,0.011177,0.19109,8.247,1.6093,0
-0.020444,-0.030774,0.18884,8.0759,1.6301,0
0.241,0.21828,0.20457,8.648,1.5718,0
0.0034357,0.029239,0.19505,8.3309,1.6475,0
0.036121,0.063385,0.19933,8.4329,1.6554,0
0.1261,0.13723,0.20252,8.5341,1.6037,0
0.61474,0.64829,0.099437,8.8305,1.1826,0
0.58529,0.6457,0.12147,8.7969,1.1611,0
0.63233,0.61472,0.10768,8.8341,1.2288,0
0.64121,0.50766,0.13173,8.8745,1.362,0
0.62449,0.57051,0.12212,8.8288,1.2832,0
0.50943,0.405,0.17682,8.8061,1.45,0
0.41358,0.65496,0.17673,8.814,0.98899,0
0.34334,0.60492,0.22106,8.8144,0.9356,0
0.39143,0.63034,0.20168,8.8031,0.9654,0
0.54924,0.66212,0.13465,8.7894,1.1081,0
0.56324,0.6285,0.14477,8.7579,1.1554,0
0.47273,0.67174,0.15324,8.8037,1.0319,0
0.51278,0.65678,0.15521,8.7718,1.0679,0
-0.00023376,-0.0027242,0.38036,8.9682,0.1608,0
-0.0015987,-0.002565,0.37969,8.9257,0.10594,0
-0.0027124,-0.0011771,0.37922,8.8837,0.06592,0
-0.0025319,-0.00026044,0.37876,8.8403,0.03195,0
0.028848,0.21117,0.33491,8.9521,0.77895,0
0.0080655,0.10658,0.35191,8.9751,0.75023,0
0.27578,0.56236,0.24673,8.8355,0.89913,0
0.20164,0.50837,0.26799,8.8651,0.86879,0
0.12025,0.41811,0.29377,8.9002,0.83629,0
0.061477,0.31408,0.31385,8.9305,0.80988,0
0.34808,0.57152,0.24715,8.7865,0.9111,0
0.00032005,-0.0085114,0.15367,7.7656,1.093,0
0.002133,-0.0081761,0.14982,7.7777,1.0736,0
-0.0036906,-0.044702,0.18383,7.9196,1.474,0
-0.0051162,-0.040813,0.18525,7.9858,1.505,0
-0.0003374,-0.037742,0.17946,7.8482,1.3546,0
0.00028265,-0.042707,0.18134,7.91,1.3902,0
0.00060884,-0.035264,0.1764,7.8424,1.2951,0
0.0010929,-0.030443,0.17282,7.8269,1.2384,0
0.0019048,-0.026075,0.16904,7.819,1.1907,0
0.0029294,-0.02127,0.16497,7.8115,1.1518,0
0.004615,-0.015583,0.16052,7.8059,1.1181,0
0.0071166,-0.0077494,0.15508,7.8001,1.0855,0
0.40557,0.36371,0.19108,8.6975,1.4444,0
0.029317,0.039266,0.19121,8.2894,1.5647,0
0.016739,0.012144,0.1881,8.2005,1.5284,0
-0.0015882,-0.024266,0.18632,8.0912,1.5191,0
0.24837,0.2459,0.19821,8.5691,1.4877,0
0.068649,0.083912,0.19406,8.3752,1.5541,0
0.1291,0.14307,0.19649,8.4615,1.5346,0
0.58741,0.59403,0.14136,8.7717,1.2286,0
0.53974,0.49676,0.16393,8.7547,1.3387,0
0.44291,0.63786,0.19315,8.7762,0.99374,0
0.39917,0.60559,0.22329,8.7733,0.94962,0
0.54968,0.60104,0.16129,8.7161,1.1723,0
0.52813,0.62695,0.17188,8.7213,1.0951,0
0.48964,0.63818,0.18279,8.7495,1.0332,0
0.0033212,0.0024538,0.38399,8.9373,0.31327,0
0.00073872,-0.0011875,0.38387,8.9669,0.29471,0
0.0018066,0.0034391,0.38635,8.9667,0.36253,0
0.0011793,-0.0025087,0.38219,8.9377,0.24568,0
0.00017932,-0.002869,0.38186,8.9675,0.22739,0
-0.00047854,-0.0038005,0.38065,8.9362,0.17401,0
-0.0013424,-0.0029698,0.37986,8.8925,0.15145,0
-0.0029885,-0.0018818,0.37917,8.862,0.10937,0
-0.0039026,-0.00066199,0.37848,8.8246,0.064836,0
-0.0032124,-0.00010831,0.37756,8.774,0.032786,0
0.027321,0.17654,0.35591,8.9471,0.72815,0
0.0073415,0.086488,0.3684,8.9725,0.6967,0
0.024674,0.13578,0.37188,8.9425,0.66717,0
0.0065733,0.064483,0.38008,8.9704,0.63586,0
0.060851,0.27088,0.33907,8.922,0.76284,0
0.28026,0.52571,0.2721,8.8128,0.87127,0
0.19344,0.45772,0.2974,8.8517,0.83128,0
0.12,0.37068,0.32116,8.8858,0.79251,0
0.35748,0.53862,0.26955,8.7543,0.88334,0
0.40686,0.57584,0.2463,8.7386,0.9263,0
0.010061,0.0016553,0.14847,7.7918,1.0565,0
0.0041617,-0.0016993,0.14193,7.775,1.0483,0
0.00040613,-0.0058691,0.14447,7.7639,1.065,0
0.0044373,-0.03357,0.18347,8.0076,1.428,0
0.0029571,-0.03857,0.17826,7.893,1.3181,0
0.012627,-0.027368,0.18052,7.9756,1.3379,0
0.0052215,-0.032914,0.17507,7.8786,1.2587,0
0.0066469,-0.026837,0.17172,7.8616,1.2068,0
0.021842,0.0091163,0.15499,7.8176,1.0659,0
0.0091463,-0.019916,0.16819,7.8507,1.1662,0
0.011835,-0.012049,0.16412,7.8374,1.1278,0
0.015342,-0.003394,0.15967,7.8268,1.0964,0
0.41787,0.41182,0.18745,8.6344,1.3539,0
0.06559,0.070149,0.18944,8.2917,1.4852,0
0.042136,0.032307,0.18651,8.1947,1.4488,0
0.026209,0.0028089,0.18447,8.1104,1.4207,0
0.25782,0.269,0.1938,8.4985,1.4025,0
0.14232,0.15311,0.1914,8.3772,1.4344,0
0.50769,0.52549,0.17441,8.67,1.249,0
0.4598,0.61236,0.21517,8.7288,0.98356,0
0.52498,0.58225,0.18218,8.6593,1.1328,0
0.50593,0.60279,0.20208,8.675,1.0398,0
0.020187,0.093505,0.38205,8.9394,0.59598,0
0.0054105,0.042938,0.38641,8.9689,0.56878,0
0.0070996,0.013432,0.38613,8.9363,0.38377,0
0.0028953,0.012278,0.38802,8.967,0.43081,0
0.015676,0.058931,0.38636,8.9371,0.52524,0
0.0040792,0.025042,0.38864,8.968,0.49954,0
0.011314,0.032914,0.38705,8.9356,0.45444,0
0.015228,0.018576,0.38368,8.8868,0.34875,0
0.0074476,0.0049275,0.38212,8.8859,0.27682,0
0.0018447,-0.0017018,0.38085,8.8879,0.20756,0
-0.0040314,-5.2986e-06,0.3772,8.755,0.064562,0
-0.0032565,9.2131e-05,0.37582,8.707,0.033575,0
-0.00024027,-0.00097943,0.37943,8.8446,0.16128,0
-0.0027782,-0.00011876,0.37817,8.796,0.11154,0
0.063352,0.22998,0.35916,8.9082,0.70787,0
0.055607,0.17524,0.37319,8.9009,0.64345,0
0.12082,0.33,0.34088,8.8724,0.75278,0
0.28715,0.48262,0.29825,8.7838,0.83397,0
0.206,0.41555,0.32132,8.8248,0.79192,0
0.35595,0.502,0.29027,8.7304,0.84771,0
0.41197,0.5419,0.26804,8.7015,0.89145,0
0.44659,0.57479,0.24528,8.6954,0.93798,0
-0.0029676,0.0007144,0.37542,8.689,0.064262,0
-0.0022771,0.00042257,0.3736,8.6395,0.034249,0
0.031012,0.022597,0.15031,7.8103,1.0422,0
0.017667,0.015061,0.14202,7.7881,1.0337,0
0.0084954,0.0090602,0.133,7.7725,1.0261,0
0.00092565,-0.0036489,0.13838,7.7625,1.0404,0
0.035345,0.0076912,0.18221,8.0752,1.349,0
0.017887,-0.019599,0.17754,7.9509,1.27,0
0.045288,0.015675,0.18003,8.0398,1.2781,0
0.020339,-0.013634,0.17445,7.9223,1.2155,0
0.025374,-0.0047692,0.1713,7.9049,1.1718,0
0.040711,0.022074,0.16045,7.8526,1.0741,0
0.051441,0.035189,0.15706,7.84,1.0486,0
0.0294,0.0036458,0.16797,7.8835,1.1322,0
0.033779,0.011741,0.1642,7.8652,1.1006,0
0.065511,0.041203,0.16469,7.8849,1.0736,0
0.074482,0.054498,0.15502,7.8357,1.0254,0
0.39193,0.40883,0.19008,8.5507,1.2882,0
0.10537,0.10618,0.18749,8.2715,1.39,0
0.075369,0.063044,0.18465,8.1792,1.3541,0
0.26468,0.2797,0.19121,8.4339,1.3258,0
0.17949,0.1871,0.18884,8.3335,1.3374,0
0.47352,0.50634,0.19126,8.5761,1.1813,0
0.48075,0.57965,0.23215,8.661,0.97351,0
0.50715,0.55731,0.20238,8.5945,1.0907,0
0.50511,0.568,0.21966,8.6072,1.018,0
0.05048,0.12579,0.38159,8.8907,0.57254,0
0.028367,0.04427,0.38549,8.8822,0.42228,0
0.039166,0.081726,0.38451,8.8858,0.50024,0
0.039462,0.045761,0.38341,8.8355,0.3849,0
0.023735,0.021237,0.38165,8.8294,0.3105,0
0.010157,0.0061058,0.3805,8.8305,0.2361,0
-0.00078108,0.0015152,0.37674,8.7245,0.10539,0
0.006618,0.005118,0.3781,8.7599,0.17074,0
0.10859,0.2627,0.36111,8.8643,0.69283,0
0.10182,0.19901,0.37436,8.8452,0.61867,0
0.19866,0.35048,0.34495,8.8039,0.73291,0
0.28945,0.43328,0.3209,8.7557,0.78789,0
0.35609,0.46065,0.31029,8.7033,0.80461,0
0.41496,0.5101,0.28634,8.6718,0.85523,0
0.46638,0.55029,0.25877,8.6432,0.91562,0
6.2416e-05,0.0017766,0.37318,8.6203,0.064403,0
-0.00017512,0.00064856,0.37116,8.5716,0.034776,0
0.0047987,0.0042059,0.37468,8.6519,0.10918,0
0.055609,0.044974,0.14833,7.8093,1.0193,0
0.034387,0.033443,0.13884,7.7853,1.0146,0
0.02332,0.027803,0.11545,7.7698,1.0089,0
0.057341,0.049209,0.13811,7.7805,1.0002,0
0.0045608,0.0074138,0.10842,7.7617,1.0189,0
0.089223,0.071491,0.18246,8.1301,1.2752,0
0.051993,0.022268,0.17745,8.0013,1.2164,0
0.097229,0.073698,0.18001,8.0803,1.2115,0
0.0576,0.028881,0.17461,7.9675,1.1666,0
0.066207,0.038319,0.17164,7.9427,1.1262,0
0.08355,0.057124,0.16221,7.8751,1.0471,0
0.10463,0.072373,0.16027,7.8652,1.0241,0
0.069874,0.043374,0.16838,7.913,1.0928,0
0.10467,0.071866,0.16625,7.906,1.052,0
0.10883,0.075477,0.15359,7.8286,1.0008,0
0.12415,0.083527,0.15814,7.8526,1.0049,0
0.38558,0.40472,0.19368,8.4747,1.2138,0
0.15673,0.1537,0.18562,8.2442,1.2796,0
0.26471,0.27322,0.19024,8.3534,1.2464,0
0.45641,0.47616,0.20108,8.4925,1.1241,0
0.50505,0.54339,0.24302,8.57,0.95557,0
0.50395,0.52853,0.21768,8.5261,1.034,0
0.087732,0.14509,0.38078,8.8358,0.55165,0
0.073676,0.091863,0.38319,8.813,0.46159,0
0.071309,0.061408,0.38148,8.7578,0.37433,0
0.038558,0.026888,0.37904,8.7307,0.26658,0
0.017256,0.0099525,0.37684,8.6868,0.17357,0
0.17872,0.28865,0.36153,8.7956,0.67628,0
0.16851,0.22362,0.37272,8.7694,0.60199,0
0.30372,0.39073,0.33752,8.7161,0.73946,0
0.40743,0.4593,0.31151,8.6423,0.79278,0
0.47634,0.51717,0.27679,8.5967,0.8714,0
0.51516,0.50911,0.26253,8.5169,0.89065,0
0.0050869,0.0025349,0.37078,8.5508,0.06534,0
0.0027871,0.00090171,0.36829,8.5033,0.035166,0
0.011768,0.006264,0.37232,8.5897,0.10983,0
0.030291,0.016219,0.37426,8.6148,0.16857,0
0.063541,0.048798,0.13005,7.7687,0.99351,0
0.089449,0.065496,0.14728,7.8015,0.99676,0
0.15194,0.092704,0.15408,7.8228,0.97863,0
0.10276,0.067345,0.14473,7.7849,0.98557,0
0.16507,0.14966,0.1835,8.1723,1.2026,0
0.10061,0.072755,0.17728,8.0318,1.1605,0
0.16484,0.13712,0.18062,8.1062,1.147,0
0.10307,0.07278,0.17456,7.9917,1.1214,0
0.11233,0.078143,0.17163,7.9617,1.0878,0
0.13975,0.094232,0.16413,7.895,1.0191,0
0.16066,0.1041,0.16249,7.8791,0.99821,0
0.13455,0.094047,0.17007,7.9474,1.0564,0
0.16748,0.11332,0.16816,7.9289,1.0205,0
0.17958,0.10911,0.15926,7.8544,0.97763,0
0.21953,0.13013,0.16338,7.8826,0.96895,0
0.36555,0.36645,0.19545,8.3749,1.1496,0
0.26223,0.25332,0.18799,8.2701,1.1759,0
0.46071,0.45243,0.20828,8.418,1.0596,0
0.5145,0.50247,0.23114,8.467,0.97482,0
0.53239,0.48336,0.24388,8.4259,0.91164,0
0.14704,0.16341,0.37864,8.7486,0.52479,0
0.13176,0.11553,0.37983,8.7108,0.44258,0
0.10586,0.073819,0.3783,8.6647,0.35131,0
0.072463,0.041283,0.376,8.6177,0.25917,0
0.27624,0.31642,0.35752,8.6984,0.66322,0
0.25744,0.24765,0.36861,8.6628,0.57989,0
0.39527,0.4012,0.33298,8.6147,0.72362,0
0.48126,0.47161,0.29924,8.5525,0.80313,0
0.53138,0.46957,0.28081,8.4672,0.81908,0
0.012002,0.0034134,0.36778,8.4808,0.066571,0
0.0065567,0.001026,0.36536,8.4347,0.035449,0
0.025237,0.0092668,0.36992,8.5157,0.11308,0
0.06214,0.02689,0.37268,8.5363,0.19468,0
0.020125,0.003902,0.36485,8.41,0.067175,0
0.010958,0.0013402,0.36194,8.3658,0.035657,0
0.11532,0.06198,0.14667,7.772,0.9788,0
0.09203,0.03872,0.15345,7.7563,0.98324,0
0.14981,0.085707,0.15112,7.801,0.97274,0
0.22549,0.1207,0.15911,7.8398,0.95166,0
0.20043,0.10445,0.15602,7.8159,0.95616,0
0.15514,0.077486,0.15169,7.7832,0.96698,0
0.050158,0.0044458,0.19052,7.7312,0.98815,0
0.085915,0.016692,0.17762,7.7405,0.98113,0
0.26168,0.23189,0.18612,8.1921,1.1165,0
0.16657,0.129,0.17773,8.052,1.1034,0
0.26187,0.21285,0.1833,8.1297,1.0735,0
0.17889,0.1307,0.17464,8.0049,1.0588,0
0.21082,0.13229,0.16608,7.9087,0.98434,0
0.21226,0.14495,0.1724,7.9725,1.0155,0
0.2329,0.14984,0.17024,7.9459,0.98918,0
0.2742,0.15526,0.16714,7.9011,0.94809,0
0.26215,0.14111,0.16342,7.8686,0.94342,0
0.39135,0.35727,0.19738,8.2961,1.0643,0
0.4929,0.44076,0.21874,8.3589,0.98141,0
0.55188,0.46044,0.25729,8.387,0.85404,0
0.52669,0.44462,0.23167,8.3425,0.9147,0
0.22375,0.18563,0.37412,8.6386,0.49995,0
0.18148,0.13261,0.37639,8.6256,0.42767,0
0.16253,0.10035,0.37516,8.5755,0.36076,0
0.1486,0.07537,0.37307,8.5153,0.2987,0
0.37004,0.33177,0.35163,8.5882,0.6402,0
0.32446,0.25825,0.3641,8.5728,0.55725,0
0.49029,0.41183,0.31991,8.494,0.71466,0
0.56342,0.43866,0.28192,8.3853,0.77606,0
0.038717,0.010782,0.36681,8.4401,0.11305,0
0.067405,0.024563,0.36935,8.466,0.16735,0
0.13528,0.056553,0.36974,8.4526,0.24535,0
0.029553,0.0050712,0.36132,8.3418,0.067209,0
0.016605,0.0016022,0.35834,8.2968,0.035815,0
0.056581,0.013524,0.36354,8.3633,0.11299,0
0.041193,0.0058039,0.35794,8.2725,0.067892,0
0.022973,0.0018284,0.35457,8.2275,0.035933,0
0.28218,0.13873,0.16294,7.8466,0.92735,0
0.14675,0.058969,0.15426,7.7642,0.96684,0
0.13042,0.036424,0.16149,7.7479,0.96901,0
0.20611,0.095262,0.15603,7.7959,0.94941,0
0.25814,0.11942,0.15996,7.8183,0.93161,0
0.19969,0.079942,0.15694,7.7761,0.9482,0
0.081022,0.0089216,0.17375,7.7238,0.97751,0
0.040465,0.0019877,0.1759,7.7098,0.98728,0
0.11717,0.022452,0.16837,7.734,0.9689,0
0.38006,0.31399,0.19449,8.2109,1.0246,0
0.25182,0.19057,0.17959,8.0712,1.0446,0
0.3499,0.26645,0.18828,8.1368,1.0081,0
0.28327,0.19598,0.17784,8.027,0.99765,0
0.28969,0.1727,0.171,7.9395,0.95442,0
0.29645,0.18811,0.17524,7.981,0.96766,0
0.3433,0.18715,0.1723,7.9246,0.91974,0
0.328,0.16919,0.16864,7.8909,0.91723,0
0.3385,0.16258,0.16803,7.867,0.90487,0
0.48517,0.38935,0.21226,8.2595,0.94747,0
0.5705,0.42777,0.24684,8.3006,0.84207,0
0.28409,0.19356,0.37081,8.5414,0.47279,0
0.25329,0.14551,0.37077,8.4925,0.39767,0
0.24907,0.12287,0.3685,8.4334,0.34924,0
0.58837,0.41133,0.28075,8.3203,0.74403,0
0.44145,0.31229,0.34873,8.4693,0.58731,0
0.54402,0.38123,0.31583,8.3889,0.6685,0
0.10804,0.034447,0.36677,8.3884,0.18427,0
0.21115,0.084948,0.36679,8.376,0.27788,0
0.072508,0.015247,0.36029,8.3027,0.11377,0
0.12004,0.034691,0.36313,8.3255,0.16944,0
0.054346,0.0067102,0.354,8.2018,0.06807,0
0.030357,0.0020986,0.3507,8.1581,0.036008,0
0.094089,0.018027,0.35716,8.2373,0.11463,0
0.075462,0.0067516,0.1767,7.7017,0.97494,0
0.038722,0.0016307,0.18116,7.6855,0.98602,0
0.32374,0.14324,0.16512,7.8338,0.90372,0
0.18044,0.05844,0.15995,7.7561,0.95174,0
0.16085,0.0387,0.16521,7.7378,0.95403,0
0.25561,0.10194,0.1601,7.7897,0.92624,0
0.30707,0.1228,0.16362,7.8036,0.90455,0
0.23716,0.08142,0.16127,7.7661,0.92902,0
0.12746,0.020377,0.17221,7.7176,0.9603,0
0.069983,0.0054055,0.1785,7.6762,0.97286,0
0.036522,0.0016678,0.18022,7.6577,0.98443,0
0.44673,0.32547,0.20015,8.1621,0.94274,0
0.36232,0.25387,0.18532,8.084,0.97197,0
0.38638,0.24347,0.18407,8.0299,0.93249,0
0.36369,0.21134,0.17734,7.9727,0.925,0
0.42376,0.22148,0.18047,7.9474,0.88056,0
0.40163,0.19385,0.17477,7.898,0.87928,0
0.40158,0.17598,0.17269,7.8592,0.8689,0
0.5472,0.37603,0.22306,8.1957,0.85929,0
0.60706,0.39333,0.25489,8.2289,0.7714,0
0.39063,0.22852,0.36043,8.4227,0.47772,0
0.33778,0.16207,0.3631,8.3655,0.38408,0
0.60627,0.37284,0.29592,8.2772,0.67034,0
0.53248,0.31576,0.33452,8.3407,0.56972,0
0.20783,0.071395,0.36325,8.3154,0.24309,0
0.34118,0.14288,0.3603,8.3045,0.34618,0
0.17401,0.047314,0.36011,8.2556,0.18967,0
0.070071,0.0077283,0.34995,8.1275,0.068052,0
0.038692,0.0024256,0.34664,8.0885,0.036029,0
0.12493,0.021486,0.35267,8.1551,0.11796,0
0.18598,0.043195,0.3557,8.182,0.17032,0
0.11429,0.014545,0.1751,7.6912,0.95822,0
0.37219,0.14887,0.16909,7.8204,0.87475,0
0.35424,0.1285,0.16816,7.7901,0.87606,0
0.21084,0.059252,0.16452,7.7441,0.93461,0
0.18641,0.043077,0.168,7.7272,0.93963,0
0.29842,0.10406,0.1646,7.7744,0.90108,0
0.25865,0.079063,0.16501,7.7509,0.91375,0
0.17028,0.032342,0.17208,7.7056,0.93908,0
0.1095,0.013219,0.17687,7.665,0.95403,0
0.066919,0.0052943,0.17888,7.647,0.96976,0
0.034796,0.0015795,0.18036,7.626,0.98259,0
0.5052,0.31441,0.20344,8.0945,0.87144,0
0.46019,0.25791,0.18881,8.0077,0.87681,0
0.50466,0.25571,0.19253,7.9702,0.83507,0
0.48236,0.23215,0.18612,7.9351,0.84097,0
0.48573,0.21653,0.18423,7.899,0.82997,0
0.45311,0.18171,0.17781,7.8431,0.83505,0
0.60826,0.34525,0.23097,8.1131,0.77725,0
0.64974,0.35152,0.27067,8.16,0.68052,0
0.49205,0.2431,0.34716,8.2909,0.4694,0
0.6073,0.31286,0.3168,8.2258,0.56632,0
0.32311,0.11302,0.35809,8.2392,0.29447,0
0.44704,0.18328,0.35058,8.23,0.38697,0
0.30075,0.086801,0.35462,8.1716,0.24627,0
0.085919,0.0084218,0.3461,8.0594,0.068207,0
0.04785,0.0026049,0.34298,8.0189,0.03597,0
0.1498,0.023581,0.34929,8.0901,0.1176,0
0.26042,0.058973,0.35178,8.1063,0.19366,0
0.10346,0.0090917,0.34254,7.9884,0.067983,0
0.057519,0.0027566,0.33952,7.9492,0.035841,0
0.16522,0.028491,0.17436,7.6779,0.93246,0
0.42243,0.15255,0.17419,7.7992,0.84083,0
0.34119,0.11245,0.16922,7.7639,0.87506,0
0.38292,0.12834,0.17173,7.7701,0.85413,0
0.2379,0.060973,0.16839,7.7244,0.91469,0
0.30013,0.091142,0.16818,7.7464,0.89097,0
0.22226,0.049629,0.17189,7.6983,0.91258,0
0.16637,0.028354,0.1755,7.6543,0.92476,0
0.11214,0.014264,0.17726,7.6332,0.94543,0
0.063403,0.0051965,0.17862,7.6132,0.96633,0
0.032527,0.0016744,0.17919,7.5899,0.98057,0
0.57816,0.29543,0.20962,8.0175,0.79277,0
0.56418,0.25078,0.19824,7.9346,0.78655,0
0.52993,0.21335,0.18896,7.8689,0.79441,0
0.60172,0.24385,0.20459,7.9024,0.75068,0
0.50422,0.18292,0.18377,7.8181,0.79833,0
0.48255,0.16113,0.18103,7.781,0.80148,0
0.66695,0.3182,0.24513,8.0533,0.69619,0
0.67007,0.30491,0.29315,8.1148,0.58311,0
0.58247,0.242,0.33188,8.1612,0.46156,0
0.44614,0.15333,0.34898,8.1558,0.34075,0
0.42042,0.12244,0.34732,8.093,0.29126,0
0.18612,0.02691,0.34521,8.0151,0.12174,0
0.27019,0.053115,0.34751,8.0402,0.17733,0
0.4056,0.097982,0.34424,8.0253,0.25249,0
0.12288,0.0096111,0.33936,7.9178,0.068455,0
0.06754,0.0028735,0.33662,7.8794,0.035689,0
0.21703,0.027961,0.34175,7.9429,0.12219,0
0.14172,0.0098581,0.33675,7.847,0.068495,0
0.077872,0.0029126,0.33455,7.8096,0.035561,0
0.22858,0.049458,0.17363,7.6759,0.90148,0
0.43054,0.1389,0.17645,7.7608,0.82525,0
0.3594,0.10951,0.17228,7.7398,0.85728,0
0.28944,0.076299,0.17189,7.7095,0.88314,0
0.23629,0.050443,0.17512,7.6456,0.88751,0
0.16209,0.027405,0.1759,7.622,0.91739,0
0.10642,0.01378,0.17672,7.5974,0.94033,0
0.06241,0.0057291,0.17724,7.5753,0.96093,0
0.02963,0.0017142,0.17698,7.5488,0.97841,0
0.49445,0.15225,0.18318,7.7476,0.78599,0
0.65127,0.28007,0.22344,7.9648,0.71643,0
0.65624,0.24563,0.21676,7.8912,0.70511,0
0.59417,0.21105,0.19829,7.836,0.74496,0
0.55267,0.17891,0.18961,7.7832,0.76067,0
0.70124,0.28887,0.25915,8.0055,0.63099,0
0.68423,0.25905,0.30207,8.0434,0.51375,0
0.58641,0.20092,0.33175,8.0754,0.40738,0
0.56863,0.16703,0.33248,8.0122,0.35967,0
0.32115,0.058669,0.34417,7.975,0.18537,0
0.51257,0.12314,0.33641,7.9596,0.29468,0
0.23317,0.02557,0.33852,7.8659,0.11463,0
0.34305,0.053395,0.33981,7.8956,0.17494,0
0.15906,0.0096892,0.33508,7.7751,0.067671,0
0.088193,0.0028088,0.33362,7.7397,0.035496,0
0.26661,0.025856,0.3365,7.7973,0.11723,0
0.18495,0.0097523,0.33474,7.7037,0.070705,0
0.098239,0.002779,0.3338,7.6698,0.035501,0
0.30737,0.076415,0.17482,7.6741,0.86183,0
0.42042,0.12297,0.17793,7.7218,0.81907,0
0.36155,0.099831,0.17552,7.7029,0.84383,0
0.47954,0.13502,0.18275,7.7081,0.78411,0
0.32251,0.07714,0.17667,7.6457,0.84578,0
0.23969,0.049701,0.17504,7.6132,0.87595,0
0.16918,0.029673,0.17509,7.5835,0.90331,0
0.10649,0.014778,0.17504,7.5586,0.93158,0
0.057698,0.005794,0.17464,7.5331,0.95695,0
0.026104,0.0016735,0.17325,7.502,0.9761,0
0.56199,0.16378,0.19114,7.737,0.74566,0
0.70773,0.25482,0.23923,7.9101,0.64465,0
0.68036,0.22314,0.21828,7.8368,0.67858,0
0.63592,0.19423,0.20327,7.7838,0.70737,0
0.72898,0.24852,0.27222,7.9387,0.56108,0
0.68711,0.21697,0.31011,7.978,0.45513,0
0.64762,0.17715,0.3194,7.9358,0.39039,0
0.48392,0.093206,0.33519,7.8852,0.24969,0
0.64193,0.14885,0.32189,7.8782,0.35565,0
0.40953,0.059201,0.33642,7.823,0.1897,0
0.2916,0.025052,0.33543,7.7311,0.11743,0
0.41003,0.050055,0.33513,7.7633,0.17646,0
0.19978,0.0092217,0.33536,7.6368,0.070281,0
0.108,0.0025137,0.33554,7.5998,0.035556,0
0.31842,0.02262,0.33548,7.6605,0.11832,0
0.40883,0.10545,0.17918,7.6696,0.81032,0
0.53909,0.13846,0.18856,7.6819,0.74768,0
0.052048,0.0056395,0.17046,7.4838,0.95269,0
0.021946,0.0017482,0.16789,7.4487,0.97382,0
0.36477,0.082463,0.17798,7.6144,0.81774,0
0.26835,0.054828,0.17447,7.5779,0.85295,0
0.16986,0.029731,0.17317,7.5451,0.89337,0
0.10671,0.015671,0.17195,7.5135,0.92177,0
0.20791,0.007618,0.33786,7.5637,0.067578,0
0.11668,0.0023057,0.33891,7.5299,0.035641,0
0.64301,0.17154,0.20334,7.7219,0.69436,0
0.7476,0.22472,0.25148,7.8519,0.58903,0
0.71955,0.19775,0.22483,7.776,0.63622,0
0.74198,0.19498,0.29285,7.8645,0.46515,0
0.58738,0.10936,0.32706,7.8168,0.29294,0
0.70343,0.15061,0.30974,7.8123,0.38711,0
0.55474,0.084138,0.32854,7.753,0.25326,0
0.47342,0.051578,0.33307,7.6915,0.19234,0
0.32867,0.020252,0.33669,7.6003,0.11529,0
0.4549,0.038599,0.33438,7.6259,0.17284,0
0.48403,0.11017,0.18361,7.6257,0.76446,0
0.61675,0.13857,0.19673,7.6504,0.70121,0
0.051218,0.0065683,0.16424,7.4246,0.94349,0
0.016445,0.0017244,0.16037,7.3878,0.97202,0
0.10066,0.014984,0.16722,7.4616,0.91514,0
0.41745,0.084133,0.17902,7.5687,0.78502,0
0.2934,0.055615,0.17277,7.5314,0.83154,0
0.17903,0.030524,0.16988,7.4985,0.87875,0
0.22962,0.0068184,0.34184,7.4965,0.070968,0
0.12421,0.0018196,0.34421,7.4599,0.035739,0
0.35302,0.017181,0.33938,7.5329,0.11849,0
0.23518,0.0049328,0.34765,7.4269,0.069653,0
0.12983,0.0012812,0.35131,7.3899,0.035835,0
0.72379,0.16759,0.21935,7.6962,0.63351,0
0.77652,0.18491,0.25577,7.7636,0.54483,0
0.76611,0.15911,0.28765,7.765,0.44991,0
0.70532,0.1208,0.31176,7.7312,0.35544,0
0.63286,0.085835,0.32211,7.6816,0.28682,0
0.60208,0.061922,0.32714,7.6194,0.25147,0
0.50771,0.036063,0.33522,7.5573,0.18847,0
0.043209,0.0062595,0.1556,7.361,0.93998,0
0.010285,0.0014479,0.15009,7.3203,0.97098,0
0.56852,0.1089,0.18886,7.584,0.71847,0
0.69863,0.1298,0.20742,7.6123,0.64891,0
0.098063,0.014496,0.16092,7.4047,0.90728,0
0.19714,0.030305,0.16366,7.4334,0.85876,0
0.47523,0.079859,0.17958,7.5198,0.75376,0
0.30756,0.050349,0.16945,7.476,0.81666,0
0.37103,0.013022,0.34445,7.4548,0.12008,0
0.4887,0.023392,0.33934,7.4854,0.17343,0
0.032697,0.0047472,0.14352,7.285,0.9391,0
0.0047629,0.001193,0.1376,7.25,0.97078,0
0.24378,0.0026712,0.35544,7.3558,0.070619,0
0.13313,0.00064256,0.36011,7.32,0.035918,0
0.37427,0.0074746,0.3507,7.3898,0.11881,0
0.24554,0.00053747,0.36463,7.2866,0.070708,0
0.13406,-5.443e-05,0.37046,7.25,0.035981,0
0.029718,-0.0081968,-0.021598,6.8525,0.96907,0
4.6514e-05,-0.0008278,-0.0061456,6.874,0.98266,0
